,File,Commits
1302,resources/lang/lv-LV/layout.php,15
1303,resources/js/interfaces/beatmapset-extended-json.ts,15
1304,resources/lang/si-LK/accounts.php,15
1305,resources/lang/tg-TJ/accounts.php,15
1306,resources/lang/fil/api.php,15
1307,resources/lang/id/livestreams.php,15
1308,database/factories/BuildFactory.php,15
1309,resources/js/beatmap-discussions/discussion-mode.ts,15
1310,resources/js/beatmap-discussions/review-document.ts,15
1311,resources/lang/ms-MY/beatmaps.php,15
1312,resources/lang/no/home.php,15
1313,resources/lang/vi/password_reset.php,15
1314,resources/lang/zh-tw/password_reset.php,15
1315,tests/Libraries/SessionVerification/ControllerTest.php,15
1316,database/migrations/2023_11_22_055714_change_multiplayer_scores_high_attempts_to_int.php,15
1317,resources/views/docs/auth.blade.php,15
1318,resources/views/wiki/sitemap.blade.php,15
1319,tests/Middleware/RequireScopesTest.php,15
1320,public/images/backgrounds/level-hexagon.svg,15
1321,resources/js/beatmaps/beatmapset-card-size-selector.tsx,15
1322,resources/js/beatmaps/beatmapset-search-controller.ts,15
1323,resources/js/beatmaps/beatmapset-search.ts,15
1324,resources/js/beatmapsets-show/beatmap-selection.tsx,15
1325,resources/js/beatmapsets-show/scoreboard/main.tsx,15
1326,resources/lang/nl/events.php,15
1327,resources/views/forum/topics/create.blade.php,15
1328,resources/lang/ca/beatmapset_watches.php,15
1329,resources/lang/be/beatmap_discussions.php,15
1330,resources/lang/de/events.php,15
1331,resources/lang/pl/events.php,15
1332,app/Libraries/User/FindForProfilePage.php,15
1333,app/Models/UserGroupEvent.php,15
1334,app/Transformers/UserGroupEventTransformer.php,15
1335,database/factories/UserGroupEventFactory.php,15
1336,database/migrations/2023_09_06_070904_set_not_null_ruleset_id_on_playlist_items.php,15
1337,resources/lang/vi/api.php,15
1338,resources/lang/vi/rankings.php,15
1339,app/Transformers/BuildTransformer.php,15
1340,resources/lang/ko/changelog.php,15
1341,resources/lang/ko/community.php,15
1342,config/payments.php,15
1343,database/migrations/2023_08_17_133006_sync_structure.php,15
1344,resources/css/bem/account-edit.less,15
1345,resources/css/bem/notification-action-button.less,15
1346,resources/css/bem/profile-detail.less,15
1347,resources/css/bem/qtip.less,15
1348,resources/js/beatmap-discussions/discussion-message.tsx,15
1349,resources/js/beatmap-discussions/events.coffee,15
1350,resources/js/beatmap-discussions/header.coffee,15
1351,resources/js/beatmap-discussions/plain-text-preview.tsx,15
1352,resources/js/interfaces/comment-json.ts,15
1353,resources/js/interfaces/follow-comment-json.ts,15
1354,resources/js/interfaces/user-statistics-json.ts,15
1355,tests/Libraries/User/CountryChangeTest.php,15
1356,resources/lang/ro/legacy_api_key.php,15
1357,resources/lang/th/beatmapset_events.php,15
1358,resources/lang/th/rankings.php,15
1359,resources/lang/tr/rankings.php,15
1360,resources/js/store-username-change.coffee,15
1361,resources/js/utils/html.ts,15
1362,resources/lang/be/bbcode.php,15
1363,resources/lang/be/legacy_irc_key.php,15
1364,resources/lang/be/matches.php,15
1365,resources/lang/be/model_validation.php,15
1366,resources/lang/cs/legacy_api_key.php,15
1367,resources/lang/cs/legacy_irc_key.php,15
1368,resources/lang/th/beatmappacks.php,15
1369,resources/lang/pl/beatmapsets.php,14
1370,.dockerignore,14
1371,app/Http/Controllers/Forum/ForumsController.php,14
1372,app/Http/Controllers/Store/CartController.php,14
1373,app/Http/Controllers/Users/ModdingHistoryController.php,14
1374,app/Jobs/RenumberUserScorePins.php,14
1375,app/Libraries/Opengraph/ArtistOpengraph.php,14
1376,app/Libraries/Opengraph/ContestOpengraph.php,14
1377,app/Libraries/Opengraph/NewsPostOpengraph.php,14
1378,app/Libraries/Session/SessionManager.php,14
1379,app/Libraries/Wiki/Renderer.php,14
1380,app/Models/UserNotificationOption.php,14
1381,resources/js/core/account-edit-state.ts,14
1382,resources/views/objects/_captcha_script.blade.php,14
1383,resources/lang/bg/artist.php,14
1384,resources/lang/bg/chat.php,14
1385,resources/lang/bg/common.php,14
1386,resources/lang/bg/user_cover_presets.php,14
1387,resources/lang/ca/chat.php,14
1388,resources/lang/ca/common.php,14
1389,resources/lang/ca/score_tokens.php,14
1390,resources/lang/ca/user_cover_presets.php,14
1391,resources/lang/cs/chat.php,14
1392,resources/lang/cs/common.php,14
1393,resources/lang/cs/user_cover_presets.php,14
1394,resources/lang/de/artist.php,14
1395,resources/lang/de/chat.php,14
1396,resources/lang/es/user_cover_presets.php,14
1397,resources/lang/fr/user_cover_presets.php,14
1398,resources/lang/id/user_cover_presets.php,14
1399,database/migrations/2024_02_15_115214_add_new_score_id_to_score_pins.php,14
1400,database/migrations/2024_03_14_111139_remove_cover_json_from_user_profile_customizations.php,14
1401,resources/js/_classes/store-supporter-tag-price.coffee,14
1402,resources/js/core-legacy/account-edit-blocklist.coffee,14
1403,resources/js/entrypoints/chat.tsx,14
1404,resources/lang/da/page_title.php,14
1405,resources/lang/fa-IR/page_title.php,14
1406,resources/lang/uk/page_title.php,14
1407,resources/lang/uk/scores.php,14
1408,resources/lang/ms-MY/artist.php,14
1409,resources/lang/zh-tw/oauth.php,14
1410,resources/views/user_cover_presets/index.blade.php,14
1411,resources/lang/ar/layout.php,14
1412,resources/lang/tr/contest.php,14
1413,database/migrations/2024_02_27_134104_add_defaults_to_banchostats.php,14
1414,resources/lang/bg/contest.php,14
1415,resources/lang/ca/contest.php,14
1416,resources/lang/da/home.php,14
1417,resources/lang/uk/layout.php,14
1418,app/Transformers/ContestTransformer.php,14
1419,resources/css/bem/beatmap-discussion-nomination.less,14
1420,resources/css/bem/contest-judge-entry.less,14
1421,resources/js/beatmap-discussions/discussion-vote-buttons.tsx,14
1422,resources/js/contest-judge-results/header.tsx,14
1423,resources/js/contest-judge/main.tsx,14
1424,resources/js/contest-voting/entry-list.coffee,14
1425,resources/js/utils/array.ts,14
1426,resources/lang/fr/tournament.php,14
1427,resources/lang/zh/password_reset.php,14
1428,resources/lang/en/password_reset.php,14
1429,resources/lang/fil/legacy_irc_key.php,14
1430,resources/lang/tg-TJ/store.php,14
1431,tests/Commands/EsIndexScoresQueueTest.php,14
1432,resources/css/bem/chat-conversation-panel.less,14
1433,resources/lang/tr/api.php,14
1434,resources/lang/lv-LV/model_validation.php,14
1435,resources/lang/th/beatmap_discussions.php,14
1436,app/Transformers/CommentTransformer.php,14
1437,database/factories/BeatmapDiscussionFactory.php,14
1438,database/migrations/2023_10_31_074205_create_score_table_aliases.php,14
1439,database/seeders/DatabaseSeeder.php,14
1440,database/seeders/ModelSeeders/GroupSeeder.php,14
1441,resources/views/forum/topics/_feature_vote.blade.php,14
1442,tests/Models/ModelTest.php,14
1443,database/factories/Multiplayer/ScoreFactory.php,14
1444,database/migrations/2023_09_21_065339_add_max_combo_to_beatmaps.php,14
1445,database/seeders/ModelSeeders/MultiplayerSeeder.php,14
1446,resources/js/components/admin-menu.tsx,14
1447,resources/js/components/bbcode-editor.tsx,14
1448,resources/js/components/gallery-contest-vote-button.tsx,14
1449,resources/js/components/gallery-contest-vote-progress.tsx,14
1450,resources/js/components/report-reportable.tsx,14
1451,resources/js/components/room-list.tsx,14
1452,resources/js/components/user-card-brick.tsx,14
1453,resources/js/components/user-profile-container.tsx,14
1454,resources/js/components/wiki-search.tsx,14
1455,resources/js/core/click-menu.ts,14
1456,resources/js/core/enchant.ts,14
1457,resources/js/core/forum/forum-post-input.ts,14
1458,resources/js/core/forum/forum-post-report.ts,14
1459,resources/js/core/localtime.ts,14
1460,resources/js/core/react-turbolinks.ts,14
1461,resources/js/core/turbolinks-reload.ts,14
1462,resources/js/core/user/user-verification.ts,14
1463,resources/js/follows-comment/main.tsx,14
1464,resources/js/follows-mapping/main.tsx,14
1465,resources/js/gallery-contest.tsx,14
1466,resources/lang/ca/tournament.php,14
1467,resources/views/accounts/_edit_country.blade.php,14
1468,resources/lang/it/events.php,14
1469,resources/lang/ro/events.php,14
1470,resources/lang/ru/events.php,14
1471,database/migrations/2023_09_11_100621_add_lock_email_changes_to_users.php,14
1472,resources/css/bem/chat-conversation.less,14
1473,resources/js/actions/chat-message-send-action.ts,14
1474,resources/js/actions/chat-new-conversation-added.ts,14
1475,resources/js/actions/chat-update-silences.ts,14
1476,resources/js/actions/friend-updated.ts,14
1477,resources/js/actions/socket-message-send-action.ts,14
1478,resources/js/actions/socket-state-changed-action.ts,14
1479,resources/lang/hu/api.php,14
1480,resources/lang/id/api.php,14
1481,resources/lang/it/api.php,14
1482,resources/lang/ko/api.php,14
1483,bin/run_dusk.sh,14
1484,database/migrations/2023_07_20_062848_create_user_country_history.php,14
1485,resources/css/bem/artist-album.less,14
1486,resources/css/bem/contest.less,14
1487,resources/css/bem/landing-sitemap.less,14
1488,resources/css/bem/search.less,14
1489,resources/css/bem/store-products.less,14
1490,resources/css/bem/tournament-list.less,14
1491,resources/css/bem/user-home.less,14
1492,resources/js/stores/comment-store.ts,14
1493,resources/js/stores/commentable-meta-store.ts,14
1494,resources/js/stores/root-data-store.ts,14
1495,resources/js/components/main-notification-icon.tsx,14
1496,resources/lang/cs/rankings.php,14
1497,resources/lang/uk/beatmappacks.php,14
1498,resources/lang/ja/legacy_api_key.php,14
1499,resources/lang/ja/legacy_irc_key.php,14
1500,tests/Singletons/ChatFiltersTest.php,13
1501,app/Exceptions/ImageProcessorServiceException.php,13
1502,app/Libraries/ApidocRouteHelper.php,13
1503,app/Libraries/Markdown/Osu/DocumentProcessor.php,13
1504,app/Libraries/Opengraph/OpengraphInterface.php,13
1505,app/Libraries/Search/ArtistTrackSearchParamsFromRequest.php,13
1506,app/Models/ContestEntry.php,13
1507,app/Models/ContestJudgeVote.php,13
1508,resources/js/core/captcha.ts,13
1509,resources/lang/cs/models.php,13
1510,resources/lang/de/models.php,13
1511,resources/lang/es-419/accounts.php,13
1512,resources/lang/es-419/common.php,13
1513,resources/lang/es-419/community.php,13
1514,resources/lang/es-419/contest.php,13
1515,resources/lang/es-419/errors.php,13
1516,resources/lang/es-419/events.php,13
1517,resources/lang/es-419/follows.php,13
1518,resources/lang/es-419/forum.php,13
1519,resources/lang/es-419/friends.php,13
1520,resources/lang/es-419/home.php,13
1521,resources/lang/es-419/layout.php,13
1522,resources/lang/es-419/legacy_api_key.php,13
1523,resources/lang/es-419/legacy_irc_key.php,13
1524,resources/lang/es-419/livestreams.php,13
1525,resources/lang/es-419/mail.php,13
1526,resources/lang/es-419/models.php,13
1527,resources/lang/es/models.php,13
1528,resources/lang/fi/models.php,13
1529,resources/lang/fi/user_cover_presets.php,13
1530,resources/lang/hu/artist.php,13
1531,resources/lang/hu/user_cover_presets.php,13
1532,resources/lang/id/chat.php,13
1533,resources/lang/id/common.php,13
1534,resources/lang/it/chat.php,13
1535,resources/lang/it/common.php,13
1536,resources/lang/it/user_cover_presets.php,13
1537,resources/lang/kk-KZ/user_cover_presets.php,13
1538,resources/lang/ko/artist.php,13
1539,resources/lang/ko/user_cover_presets.php,13
1540,resources/js/chat/public-channels.ts,13
1541,resources/js/core/sticky-footer.ts,13
1542,resources/lang/en/chat.php,13
1543,resources/lang/tr/scores.php,13
1544,resources/lang/vi/page_title.php,13
1545,resources/lang/he/page_title.php,13
1546,resources/lang/hr-HR/page_title.php,13
1547,resources/lang/lv-LV/page_title.php,13
1548,resources/lang/ms-MY/page_title.php,13
1549,resources/lang/tr/page_title.php,13
1550,resources/lang/bg/score_tokens.php,13
1551,database/factories/BanchoStatsFactory.php,13
1552,resources/lang/fil/contest.php,13
1553,resources/lang/fr/home.php,13
1554,resources/lang/hu/contest.php,13
1555,resources/lang/tr/layout.php,13
1556,docker/development/nginx-default.conf,13
1557,resources/js/beatmap-discussions/beatmaps-context.ts,13
1558,resources/js/beatmap-discussions/beatmapsets-context.ts,13
1559,resources/js/beatmap-discussions/chart.tsx,13
1560,resources/js/beatmap-discussions/discussion-page.ts,13
1561,resources/js/beatmap-discussions/discussions-context.ts,13
1562,resources/js/beatmap-discussions/discussions-state-context.ts,13
1563,resources/js/beatmap-discussions/type-filters.tsx,13
1564,resources/js/components/beatmapset-events.tsx,13
1565,resources/js/interfaces/beatmapset-discussions-store.ts,13
1566,resources/js/interfaces/contest-json.ts,13
1567,resources/js/stores/beatmapset-discussions-show-store.ts,13
1568,resources/js/utils/map.ts,13
1569,resources/js/ziggy.d.ts,13
1570,resources/lang/no/api.php,13
1571,resources/lang/th/home.php,13
1572,resources/lang/zh-tw/events.php,13
1573,resources/lang/th/contest.php,13
1574,tests/Models/BeatmapPackUserCompletionTest.php,13
1575,resources/lang/da/password_reset.php,13
1576,resources/lang/fa-IR/password_reset.php,13
1577,resources/lang/he/password_reset.php,13
1578,resources/lang/hr-HR/password_reset.php,13
1579,resources/lang/ja/password_reset.php,13
1580,resources/lang/cs/beatmap_discussions.php,13
1581,database/migrations/2016_08_16_101048_create_sessions_table.php,13
1582,resources/lang/tr/events.php,13
1583,resources/lang/lv-LV/rankings.php,13
1584,database/factories/Score/Best/ModelFactory.php,13
1585,resources/js/beatmaps/search-panel.tsx,13
1586,tests/Libraries/SignedRandomStringTest.php,13
1587,tests/Models/UserNotificationTest.php,13
1588,tests/Providers/AuthServiceProviderTest.php,13
1589,app/Transformers/ScoreTokenTransformer.php,13
1590,database/factories/ScoreTokenFactory.php,13
1591,resources/css/bem/forum-item.less,13
1592,resources/css/colors.less,13
1593,resources/lang/sl/comments.php,13
1594,resources/lang/sr/events.php,13
1595,resources/lang/lt/beatmap_discussions.php,13
1596,resources/views/docs/_structures/github_user.md,13
1597,resources/views/beatmap_discussions/index.blade.php,13
1598,resources/js/legacy-api-key/controller.ts,13
1599,resources/js/legacy-api-key/form.tsx,13
1600,resources/js/legacy-api-key/index.tsx,13
1601,resources/js/legacy-irc-key/controller.ts,13
1602,resources/js/legacy-irc-key/index.tsx,13
1603,resources/js/news-index/main.tsx,13
1604,resources/js/news-sidebar/month-listing.tsx,13
1605,resources/js/notification-widget/item-group.tsx,13
1606,resources/js/notifications/notification-resolver.ts,13
1607,resources/js/profile-page/links.tsx,13
1608,resources/js/utils/retry-delay.ts,13
1609,resources/js/virtual-list/virtual-list.tsx,13
1610,resources/js/wiki-search-controller.ts,13
1611,database/factories/GroupFactory.php,13
1612,resources/css/bem/user-search-card.less,13
1613,resources/lang/da/model_validation.php,13
1614,app/Console/Commands/RouteConvert.php,13
1615,app/Libraries/RouteScopesHelper.php,13
1616,database/migrations/2023_06_15_090320_add_youtube_id_to_builds.php,13
1617,resources/css/bbcode.less,13
1618,resources/css/bem/download-page-video.less,13
1619,resources/css/bem/show-more-link.less,13
1620,resources/js/interfaces/mod-json.ts,13
1621,resources/js/interfaces/score-mod-json.ts,13
1622,resources/js/utils/estimate-min-lines.ts,13
1623,resources/lang/uk/api.php,13
1624,resources/js/contest-entry/uploader.coffee,13
1625,resources/js/interfaces/chat/channel-json.ts,13
1626,resources/js/interfaces/user-modding-profile-json.ts,13
1627,resources/js/spoilerbox.coffee,13
1628,resources/js/profile-page/beatmap-playcount.tsx,13
1629,resources/js/quick-search/beatmapset.tsx,13
1630,resources/js/scores-show/beatmap-info.tsx,13
1631,resources/lang/pt/legacy_api_key.php,13
1632,resources/lang/de/forum.php,13
1633,resources/lang/de/legacy_api_key.php,13
1634,resources/lang/de/legacy_irc_key.php,13
1635,resources/lang/es/legacy_irc_key.php,13
1636,resources/lang/fi/paypal/errors.php,13
1637,resources/lang/hu/bbcode.php,13
1638,resources/lang/hu/beatmappacks.php,13
1639,resources/lang/hu/legacy_api_key.php,13
1640,resources/lang/hu/legacy_irc_key.php,13
1641,resources/lang/hu/matches.php,13
1642,resources/lang/hu/model_validation.php,13
1643,resources/lang/id/beatmappacks.php,13
1644,resources/lang/id/legacy_irc_key.php,13
1645,resources/lang/it/beatmappacks.php,13
1646,resources/lang/it/legacy_api_key.php,13
1647,resources/lang/it/legacy_irc_key.php,13
1648,resources/lang/it/model_validation.php,13
1649,resources/lang/be/beatmapsets.php,12
1650,resources/lang/da/beatmapsets.php,12
1651,resources/lang/pt-br/beatmapsets.php,12
1652,app/Docs/Strategies/UsesCursor.php,12
1653,app/Jobs/Notifications/BeatmapsetDisqualify.php,12
1654,app/Libraries/Base64Url.php,12
1655,app/Libraries/OAuth/EncodeToken.php,12
1656,app/Models/Country.php,12
1657,app/Models/LegacySession.php,12
1658,app/Models/Store/OrderItem.php,12
1659,resources/views/accounts/_edit_notifications.blade.php,12
1660,resources/lang/fr/models.php,12
1661,resources/lang/hu/models.php,12
1662,resources/lang/id/models.php,12
1663,resources/lang/ro/models.php,12
1664,resources/lang/pl/common.php,12
1665,database/factories/ScorePinFactory.php,12
1666,database/migrations/2024_04_04_063204_score_pins_new_index.php,12
1667,resources/js/chat/chat-api.ts,12
1668,resources/js/interfaces/score-json.ts,12
1669,resources/lang/vi/scores.php,12
1670,resources/lang/zh-tw/page_title.php,12
1671,resources/lang/pl/page_title.php,12
1672,resources/lang/pl/score_tokens.php,12
1673,tests/Controllers/ScorePinsControllerTest.php,12
1674,tests/Libraries/UserRegistrationTest.php,12
1675,resources/lang/cs/score_tokens.php,12
1676,resources/lang/da/layout.php,12
1677,resources/lang/de/score_tokens.php,12
1678,resources/lang/es/score_tokens.php,12
1679,resources/lang/fa-IR/layout.php,12
1680,resources/lang/fr/score_tokens.php,12
1681,resources/lang/he/layout.php,12
1682,resources/lang/hr-HR/layout.php,12
1683,resources/lang/hu/score_tokens.php,12
1684,resources/lang/id/score_tokens.php,12
1685,resources/lang/it/score_tokens.php,12
1686,resources/lang/ru/forum.php,12
1687,resources/lang/fil/beatmappacks.php,12
1688,resources/lang/fil/model_validation.php,12
1689,resources/lang/id/tournament.php,12
1690,resources/lang/vi/beatmap_discussions.php,12
1691,resources/lang/vi/layout.php,12
1692,resources/css/entrypoints/docs.less,12
1693,resources/js/components/basic-select-options.tsx,12
1694,resources/js/entrypoints/beatmap-discussions.coffee,12
1695,resources/js/laroute.ts,12
1696,resources/lang/lv-LV/contest.php,12
1697,resources/lang/ro/contest.php,12
1698,resources/lang/si-LK/beatmaps.php,12
1699,resources/lang/sk/beatmaps.php,12
1700,resources/lang/tg-TJ/beatmaps.php,12
1701,resources/lang/fr/beatmapset_events.php,12
1702,resources/lang/fr/mail.php,12
1703,resources/lang/ro/oauth.php,12
1704,resources/lang/lt/password_reset.php,12
1705,resources/lang/ms-MY/password_reset.php,12
1706,resources/lang/si-LK/password_reset.php,12
1707,resources/lang/sk/password_reset.php,12
1708,resources/lang/sl/password_reset.php,12
1709,resources/lang/sr/password_reset.php,12
1710,resources/lang/tg-TJ/password_reset.php,12
1711,resources/lang/th/password_reset.php,12
1712,resources/lang/tr/password_reset.php,12
1713,tests/Browser/BeatmapDiscussionPostsTest.php,12
1714,tests/Controllers/OAuth/TokensControllerTest.php,12
1715,app/Transformers/CountryTransformer.php,12
1716,resources/lang/bg/store.php,12
1717,resources/lang/tr/matches.php,12
1718,resources/lang/tr/model_validation.php,12
1719,resources/lang/ro/store.php,12
1720,resources/lang/th/store.php,12
1721,resources/css/bem/difficulty-badge.less,12
1722,tests/Controllers/Passport/AuthorizationControllerTest.php,12
1723,tests/Libraries/Payments/CentiliPaymentProcessorTest.php,12
1724,tests/Libraries/Payments/PaymentProcessorTest.php,12
1725,tests/Controllers/InterOp/UserGroupsControllerTest.php,12
1726,tests/Models/CommentTest.php,12
1727,tests/Models/ModelCompositePrimaryKeysTest.php,12
1728,resources/lang/da/comments.php,12
1729,resources/lang/en/comments.php,12
1730,resources/lang/nl/beatmap_discussions.php,12
1731,resources/views/forum/forums/show.blade.php,12
1732,resources/views/store/cart/show.blade.php,12
1733,resources/views/store/orders/_status.blade.php,12
1734,resources/views/users/multiplayer/index.blade.php,12
1735,tests/SeederExtension.php,12
1736,resources/js/interfaces/user-badge-json.ts,12
1737,resources/lang/pt-br/api.php,12
1738,resources/js/beatmap-discussions-history/main.coffee,12
1739,resources/js/groups-show/main.tsx,12
1740,resources/js/mp-history/score.coffee,12
1741,resources/lang/zh-tw/forum.php,12
1742,resources/lang/el/bbcode.php,12
1743,resources/lang/el/beatmapset_events.php,12
1744,resources/lang/el/beatmapset_watches.php,12
1745,resources/lang/el/client_verifications.php,12
1746,resources/lang/el/community.php,12
1747,resources/lang/el/errors.php,12
1748,resources/lang/el/follows.php,12
1749,resources/lang/el/forum.php,12
1750,resources/lang/el/livestreams.php,12
1751,resources/lang/el/matches.php,12
1752,resources/lang/el/multiplayer.php,12
1753,resources/lang/el/news.php,12
1754,resources/lang/el/oauth.php,12
1755,resources/lang/el/quick_search.php,12
1756,resources/lang/el/report.php,12
1757,resources/lang/el/sessions.php,12
1758,resources/lang/el/sort.php,12
1759,resources/lang/el/tournament.php,12
1760,resources/js/modding-profile/posts.coffee,12
1761,resources/lang/hu/rankings.php,12
1762,resources/lang/ja/rankings.php,12
1763,resources/lang/kk-KZ/beatmapset_events.php,12
1764,resources/lang/kk-KZ/beatmapset_watches.php,12
1765,resources/lang/kk-KZ/client_verifications.php,12
1766,resources/lang/kk-KZ/friends.php,12
1767,resources/lang/ko/rankings.php,12
1768,resources/lang/pt-br/rankings.php,12
1769,resources/lang/pt/rankings.php,12
1770,resources/lang/sr/rankings.php,12
1771,resources/lang/sv/rankings.php,12
1772,resources/lang/es/model_validation/store/product.php,12
1773,resources/lang/es/paypal/errors.php,12
1774,resources/lang/es/wiki.php,12
1775,resources/lang/ko/oauth.php,12
1776,resources/lang/ko/report.php,12
1777,resources/lang/ko/wiki.php,12
1778,resources/views/livestreams/index.blade.php,12
1779,resources/views/wiki/main.blade.php,12
1780,resources/views/wiki/show.blade.php,12
1781,resources/lang/ko/legacy_api_key.php,12
1782,resources/lang/lt/forum.php,12
1783,resources/lang/lt/legacy_api_key.php,12
1784,resources/lang/lt/legacy_irc_key.php,12
1785,resources/lang/pt/beatmapsets.php,11
1786,resources/lang/uk/beatmapsets.php,11
1787,resources/lang/vi/beatmapsets.php,11
1788,.github/workflows/lint/problem-matcher.json,11
1789,.github/workflows/lint/readme.txt,11
1790,app/Enums/ScoreRank.php,11
1791,app/Events/UserSessionEvent.php,11
1792,app/Exceptions/ContentModerationException.php,11
1793,app/Http/Controllers/InterOp/UserGroupsController.php,11
1794,app/Http/Middleware/SetLocale.php,11
1795,app/Jobs/Notifications/BeatmapsetNotification.php,11
1796,app/Libraries/AcceptHttpLanguage/Parser.php,11
1797,app/Libraries/CurrentStats.php,11
1798,app/Libraries/Elasticsearch/Es.php,11
1799,app/Libraries/OAuth/RefreshTokenGrant.php,11
1800,app/Libraries/Payments/PaymentProcessor.php,11
1801,app/Libraries/ProfileCover.php,11
1802,app/Libraries/Score/BeatmapScores.php,11
1803,app/Libraries/ScoreRank.php,11
1804,app/Libraries/Search/ArtistTrackSearch.php,11
1805,app/Libraries/SessionVerification/State.php,11
1806,app/Models/BeatmapDiscussionPost.php,11
1807,app/Models/ContestJudge.php,11
1808,app/Models/LegacyMatch/Score.php,11
1809,app/Providers/PassportServiceProvider.php,11
1810,resources/css/bem/discrete-bar.less,11
1811,config/queue.php,11
1812,resources/lang/pt-br/artist.php,11
1813,resources/lang/pt-br/chat.php,11
1814,resources/lang/pt-br/user_cover_presets.php,11
1815,resources/lang/pt/artist.php,11
1816,resources/lang/pt/chat.php,11
1817,resources/lang/pt/common.php,11
1818,resources/lang/pt/user_cover_presets.php,11
1819,resources/lang/ro/user_cover_presets.php,11
1820,resources/js/chat/channel-id.ts,11
1821,resources/js/chat/main-view.tsx,11
1822,resources/lang/en/common.php,11
1823,resources/lang/zh-tw/scores.php,11
1824,resources/lang/lv-LV/chat.php,11
1825,resources/lang/pt-br/page_title.php,11
1826,resources/lang/ro/artist.php,11
1827,resources/lang/ro/forum.php,11
1828,resources/lang/si-LK/page_title.php,11
1829,resources/lang/sk/page_title.php,11
1830,resources/lang/sl/page_title.php,11
1831,resources/lang/sr/page_title.php,11
1832,resources/lang/sv/contest.php,11
1833,resources/lang/sv/page_title.php,11
1834,resources/lang/zh/model_validation.php,11
1835,resources/views/objects/_beatmapset_cover.blade.php,11
1836,resources/css/bem/blackout.less,11
1837,resources/lang/id/beatmapset_events.php,11
1838,resources/lang/ko/score_tokens.php,11
1839,resources/lang/ms-MY/layout.php,11
1840,resources/lang/pt-br/layout.php,11
1841,resources/lang/pt-br/score_tokens.php,11
1842,resources/lang/pt/layout.php,11
1843,resources/lang/pt/score_tokens.php,11
1844,resources/views/client_verifications/create.blade.php,11
1845,resources/views/layout/_popup_user.blade.php,11
1846,resources/views/vendor/passport/authorize.blade.php,11
1847,resources/css/bem/supporter-icon.less,11
1848,resources/lang/fil/beatmap_discussions.php,11
1849,resources/lang/zh-tw/layout.php,11
1850,resources/views/multiplayer/rooms/show.blade.php,11
1851,tests/Middleware/RouteScopesTest.php,11
1852,app/Transformers/ContestJudgeScoreTransformer.php,11
1853,public/images/badges/score-ranks-v2019/GradeSmall-F.svg,11
1854,resources/css/bem/score-rank.less,11
1855,resources/js/interfaces/contest-judge-vote-json.ts,11
1856,resources/js/interfaces/rank.ts,11
1857,resources/js/scores-show/dial.tsx,11
1858,resources/js/scores-show/tower.tsx,11
1859,resources/lang/ar/beatmapset_events.php,11
1860,resources/lang/ar/community.php,11
1861,resources/lang/ar/forum.php,11
1862,resources/lang/uk/contest.php,11
1863,resources/lang/id/paypal/errors.php,11
1864,resources/lang/en/contest.php,11
1865,resources/views/beatmapsets/discussion.blade.php,11
1866,app/Libraries/RouteSection.php,11
1867,config/session.php,11
1868,database/migrations/2015_01_01_133337_base_tables.php,11
1869,database/migrations/2015_01_01_133337_chat_base_tables.php,11
1870,database/migrations/2016_06_21_054206_create_poll_votes_table.php,11
1871,database/migrations/2016_06_21_055139_create_poll_options_table.php,11
1872,database/migrations/2016_06_21_134532_create_banchostats_table.php,11
1873,database/migrations/2016_07_21_072328_create_artist_tables.php,11
1874,database/migrations/2016_07_29_024320_create_contest_tables.php,11
1875,database/migrations/2016_09_30_064049_create_user_contest_entries_table.php,11
1876,database/migrations/2016_12_07_063316_create_artist_albums_table.php,11
1877,database/migrations/2017_02_21_084403_mb4_forum_last_topic.php,11
1878,database/migrations/2017_07_20_013337_create_osu_beatmappacks_table.php,11
1879,database/migrations/2017_07_20_013338_create_osu_beatmappacks_items_table.php,11
1880,database/migrations/2017_09_01_101541_create_osu_profile_banners.php,11
1881,database/migrations/2017_09_12_065003_fix_logs_table_encoding.php,11
1882,database/migrations/2017_10_10_082642_add_ip_bans.php,11
1883,database/migrations/2017_11_27_064736_fix_user_sig_encoding.php,11
1884,database/migrations/2020_09_25_092826_create_phpbb_banlist.php,11
1885,database/migrations/2022_10_18_103120_create_osu_user_performance_rank_highest.php,11
1886,database/migrations/2023_11_27_173516_add_video_url_on_artists.php,11
1887,resources/js/beatmap-discussions/editor-helpers.ts,11
1888,resources/js/interfaces/error-json.ts,11
1889,resources/lang/ar/beatmap_discussions.php,11
1890,resources/lang/hu/store.php,11
1891,resources/views/home/_search_results.blade.php,11
1892,app/Transformers/BeatmapPackTransformer.php,11
1893,database/migrations/2023_10_24_122345_drop_id_from_user_profile_customizations.php,11
1894,karma.conf.js,11
1895,resources/css/bem/forum-item-stripe.less,11
1896,resources/js/components/profile-tournament-banner.tsx,11
1897,resources/lang/fa-IR/comments.php,11
1898,resources/lang/he/comments.php,11
1899,resources/lang/hr-HR/comments.php,11
1900,resources/lang/ja/comments.php,11
1901,resources/lang/lv-LV/events.php,11
1902,resources/views/store/orders/_tracking.blade.php,11
1903,resources/lang/nl/bbcode.php,11
1904,resources/lang/de/beatmap_discussions.php,11
1905,resources/lang/es/beatmap_discussions.php,11
1906,resources/lang/hu/beatmap_discussions.php,11
1907,resources/lang/it/beatmap_discussions.php,11
1908,resources/js/interfaces/github-user-json.ts,11
